Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.015138130719317513,500,-1,6,4045.0,0,2,1,2.162313378092113e-12,18724528.0,355,183201092.0,1e-14,462,3.9664929999341056e-14
0.0002,0.015138130719317513,500,-1,6,4300.0,0,13,1,2.2771360948887184e-12,18724528.0,325,342403249.0,1e-14,350,7.413384251624413e-14
0.0002,0.015138130719317513,500,461,6,5705.0,1,7,1,3.032759843013406e-12,18724528.0,337,896204973.0,1e-14,366,1.9403763990176621e-13
0.0002,0.015138130719317513,500,-1,6,4541.0,1,11,1,2.368283362916282e-12,18724528.0,289,806988088.0,1e-14,313,1.747212621463091e-13
0.0002,0.015138130719317513,500,-1,6,5665.0,1,6,1,2.9599819189939433e-12,18724528.0,339,604352172.0,1e-14,369,1.308484918710514e-13
0.0002,0.015138130719317513,500,-1,6,5096.0,1,8,1,2.6653190409521777e-12,18724528.0,315,656986907.0,1e-14,358,1.4224445603543996e-13
0.0002,0.015138130719317513,500,-1,6,5326.0,1,7,1,2.8081835869203604e-12,18724528.0,328,515656471.0,1e-14,351,1.1164495583859425e-13
0.0002,0.015138130719317513,500,-1,6,5254.0,0,7,1,2.791436759029762e-12,18724528.0,341,477366544.0,1e-14,365,1.033547908753042e-13
0.0002,0.015138130719317513,500,-1,6,3276.0,0,10,1,1.7130151903905578e-12,18724528.0,294,376496870.0,1e-14,331,8.151546385717507e-14
0.0002,0.015138130719317513,500,400,6,6506.0,1,12,1,3.4361266407593625e-12,18724528.0,302,660216484.0,1e-14,324,1.429436928371097e-13
0.0002,0.015138130719317513,500,-1,6,5450.0,0,6,1,2.842461295478796e-12,18724528.0,306,394955837.0,1e-14,337,8.551202100605468e-14
0.0002,0.015138130719317513,500,-1,6,5391.0,0,8,1,2.7945758860999132e-12,18724528.0,332,380658918.0,1e-14,358,8.24165902684407e-14
0.0002,0.015138130719317513,500,-1,6,4727.0,1,12,1,2.4132765839237246e-12,18724528.0,307,644394630.0,1e-14,335,1.3951809791014394e-13
0.0002,0.015138130719317513,500,-1,6,4676.0,0,8,1,2.379975246046675e-12,18724528.0,302,396516561.0,1e-14,327,8.58499338838244e-14
0.0002,0.015138130719317513,500,-1,6,4674.0,0,4,1,2.341168565617683e-12,18724528.0,351,265621968.0,1e-14,375,5.750990156219814e-14
0.0002,0.015138130719317513,500,396,6,6486.0,0,11,1,3.2553489057529604e-12,18724528.0,289,463631508.0,1e-14,310,1.0038101361485846e-13
0.0002,0.015138130719317513,500,-1,6,5178.0,1,11,1,2.6477064092290938e-12,18724528.0,295,822570522.0,1e-14,320,1.7809502016861038e-13
0.0002,0.015138130719317513,500,-1,6,4158.0,0,9,1,2.1623671668374574e-12,18724528.0,337,285163206.0,1e-14,370,6.174078156901861e-14
0.0002,0.015138130719317513,500,-1,6,3929.0,1,8,1,2.0510492463973483e-12,18724528.0,355,738690679.0,1e-14,399,1.5993416717025213e-13
0.0002,0.015138130719317513,500,-1,6,5446.0,1,10,1,2.7238774150348627e-12,18724528.0,315,500045024.0,1e-14,337,1.082649162019123e-13
0.0002,0.015138130719317513,500,-1,6,4892.0,1,5,1,2.322861382376602e-12,18724528.0,333,957330085.0,1e-14,364,2.072718584438799e-13
0.0002,0.015138130719317513,500,-1,6,4958.0,0,7,1,2.34661517108055e-12,18724528.0,309,245514796.0,1e-14,331,5.315649099483805e-14
0.0002,0.015138130719317513,500,446,6,6738.0,1,7,1,3.2768359232550327e-12,18724528.0,315,551684211.0,1e-14,343,1.194453339342361e-13
0.0002,0.015138130719317513,500,-1,6,4742.0,1,10,1,2.285779010399621e-12,18724528.0,341,649323067.0,1e-14,368,1.4058515546136832e-13
0.0002,0.015138130719317513,500,-1,6,3804.0,0,4,1,1.9118740560419165e-12,18724528.0,332,349012472.0,1e-14,377,7.556480760920894e-14
0.0002,0.015138130719317513,500,-1,6,3761.0,1,9,1,1.9609575229838886e-12,18724528.0,325,523379357.0,1e-14,353,1.1331704048197015e-13
0.0002,0.015138130719317513,500,-1,6,4505.0,0,10,1,2.318763963238128e-12,18724528.0,313,473461987.0,1e-14,337,1.0250941392698652e-13
0.0002,0.015138130719317513,500,401,6,7912.0,1,10,1,4.136838810977353e-12,18724528.0,302,583838155.0,1e-14,323,1.2640699515600832e-13
0.0002,0.015138130719317513,500,-1,6,4929.0,1,6,1,2.596314676662825e-12,18724528.0,311,528667367.0,1e-14,337,1.1446194930427026e-13
0.0002,0.015138130719317513,500,-1,6,4711.0,0,9,1,2.48085807995715e-12,18724528.0,317,379435530.0,1e-14,346,8.215171412140312e-14
0.0002,0.015138130719317513,500,-1,6,5546.0,1,5,1,2.8992135637210056e-12,18724528.0,326,609717857.0,1e-14,356,1.3201021813370645e-13
0.0002,0.015138130719317513,500,-1,6,3947.0,0,7,1,1.9105778497967637e-12,18724528.0,335,213451655.0,1e-14,363,4.621448956111296e-14
0.0002,0.015138130719317513,500,-1,6,5794.0,1,10,1,2.824690578084291e-12,18724528.0,338,656297263.0,1e-14,365,1.4209514098122365e-13
0.0002,0.015138130719317513,500,-1,6,4435.0,0,8,1,2.0808932132079582e-12,18724528.0,307,448481219.0,1e-14,330,9.710081945174293e-14
0.0002,0.015138130719317513,500,-1,6,5019.0,0,6,1,2.2710417996215077e-12,18724528.0,325,205333105.0,1e-14,354,4.445673957212192e-14
0.0002,0.015138130719317513,500,-1,6,3252.0,0,5,1,1.506092925990101e-12,18724528.0,322,361159451.0,1e-14,354,7.819475411486878e-14
0.0002,0.015138130719317513,500,-1,6,3811.0,0,6,1,1.739989902903588e-12,18724528.0,307,278820652.0,1e-14,334,6.036755307086616e-14
0.0002,0.015138130719317513,500,412,6,7416.0,1,14,1,3.3692599514354036e-12,18724528.0,308,559302059.0,1e-14,331,1.2109467676493069e-13
0.0002,0.015138130719317513,500,-1,0,88.0,0,2,537,2.3415878857322877e-14,18724528.0,-1,1264731.0,1e-14,-1,2.738273338621618e-16
0.0002,0.015138130719317513,500,389,6,7490.0,1,12,1,3.439441278252783e-12,18724528.0,300,741760777.0,1e-14,322,1.6059887512003383e-13
0.0002,0.015138130719317513,500,-1,6,4240.0,0,8,1,1.913382889726785e-12,18724528.0,341,317815675.0,1e-14,364,6.881037860608569e-14
0.0002,0.015138130719317513,500,-1,6,3087.0,0,9,1,1.46270989711532e-12,18724528.0,280,338962255.0,1e-14,309,7.338883174885114e-14
0.0002,0.015138130719317513,500,417,6,4788.0,1,12,1,3.414581717351395e-12,18724528.0,319,666974244.0,1e-14,343,1.44406817725865e-13
0.0002,0.015138130719317513,500,395,6,4252.0,1,14,1,4.432342339979819e-12,18724528.0,304,605479581.0,1e-14,326,1.3109258757254211e-13
