Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.015944976277389097,500,-1,0,4677.0,0,7,1216,1.9959835020893372e-12,18724528.0,443,51897079.0,1e-14,520,1.1236254015916418e-14
0.0002,0.015944976277389097,500,-1,6,4219.0,1,9,1,1.940910007793843e-12,18724528.0,399,490060738.0,1e-14,517,1.0610321508452265e-13
0.0002,0.015944976277389097,500,495,6,9037.0,0,12,1,4.187438428787509e-12,18724528.0,383,297212198.0,1e-14,410,6.434951287637683e-14
0.0002,0.015944976277389097,500,-1,6,3126.0,1,10,1,1.4145120680847022e-12,18724528.0,427,558692141.0,1e-14,610,1.2096262321376872e-13
0.0002,0.015944976277389097,500,537,6,7698.0,1,11,1,3.528744902094313e-12,18724528.0,375,504906247.0,1e-14,410,1.0931742122740729e-13
0.0002,0.015944976277389097,500,-1,0,4973.0,0,4,1274,2.141822922375834e-12,18724528.0,535,61080244.0,1e-14,651,1.322450415635444e-14
0.0002,0.015944976277389097,500,699,0,7365.0,0,9,1363,3.1773196415299854e-12,18724528.0,419,87461775.0,1e-14,467,1.8936378299497882e-14
0.0002,0.015944976277389097,500,773,6,7308.0,1,5,1,3.3099682901870046e-12,18724528.0,429,510289023.0,1e-14,479,1.1048284786821664e-13
0.0002,0.015944976277389097,500,-1,6,4753.0,0,7,1,2.1589785224304883e-12,18724528.0,415,407091456.0,1e-14,527,8.813950795429665e-14
0.0002,0.015944976277389097,500,675,6,6743.0,1,6,1,3.0773822703678678e-12,18724528.0,440,541063197.0,1e-14,526,1.1714577462357402e-13
0.0002,0.015944976277389097,500,-1,6,6214.0,0,7,1,2.8782347578996733e-12,18724528.0,401,331356711.0,1e-14,431,7.174215286133165e-14
0.0002,0.015944976277389097,500,690,6,6799.0,0,4,1,3.1365794480211724e-12,18724528.0,431,453085902.0,1e-14,465,9.809778091561987e-14
0.0002,0.015944976277389097,500,657,6,7382.0,0,4,1,3.4322541652510686e-12,18724528.0,466,428354353.0,1e-14,511,9.274314492982404e-14
0.0002,0.015944976277389097,500,534,6,9266.0,0,8,1,4.2394611266007016e-12,18724528.0,413,416217542.0,1e-14,442,9.011539990126147e-14
0.0002,0.015944976277389097,500,-1,0,2291.0,0,9,1620,8.749695678461703e-13,18724528.0,-1,15772170.0,1e-14,-1,3.4148378274279455e-15
0.0002,0.015944976277389097,500,621,6,7096.0,0,5,1,3.2721803593065413e-12,18724528.0,427,384924700.0,1e-14,463,8.334017616290933e-14
0.0002,0.015944976277389097,500,-1,6,6399.0,0,7,1,2.9383646781025803e-12,18724528.0,403,398668174.0,1e-14,444,8.631578033757107e-14
0.0002,0.015944976277389097,500,617,6,10219.0,1,9,1,4.585870676242824e-12,18724528.0,429,657683532.0,1e-14,466,1.4239528254831236e-13
0.0002,0.015944976277389097,500,561,6,8715.0,1,10,1,3.904005704582941e-12,18724528.0,418,501147170.0,1e-14,449,1.0850354220278271e-13
0.0002,0.015944976277389097,500,754,0,7563.0,0,6,1340,3.14162169769782e-12,18724528.0,423,69444071.0,1e-14,527,1.5035359151048474e-14
0.0002,0.015944976277389097,500,588,6,7899.0,1,10,1,3.4606599788255568e-12,18724528.0,404,536810740.0,1e-14,438,1.1622507372933386e-13
0.0002,0.015944976277389097,500,583,6,7637.0,1,11,1,3.3470495720344437e-12,18724528.0,397,621778577.0,1e-14,427,1.3462148867428634e-13
0.0002,0.015944976277389097,500,-1,6,3113.0,0,6,1,1.347152678313503e-12,18724528.0,439,371080590.0,1e-14,603,8.034278325406577e-14
0.0002,0.015944976277389097,500,-1,6,6240.0,1,11,1,2.7367524158656232e-12,18724528.0,389,686977528.0,1e-14,422,1.4873773546743024e-13
0.0002,0.015944976277389097,500,-1,0,84.0,0,5,617,8.923429983004207e-15,18724528.0,-1,398348.0,1e-14,-1,8.62464593572265e-17
0.0002,0.015944976277389097,500,510,6,9436.0,0,7,1,4.161428987553486e-12,18724528.0,391,314813349.0,1e-14,419,6.816034399480077e-14
0.0002,0.015944976277389097,500,530,6,8854.0,1,10,1,3.940386518334429e-12,18724528.0,384,529101019.0,1e-14,415,1.1455583944453238e-13
0.0002,0.015944976277389097,500,-1,6,5805.0,0,6,1,2.5465169297810342e-12,18724528.0,412,396011792.0,1e-14,445,8.57406461779912e-14
0.0002,0.015944976277389097,500,589,6,8543.0,0,7,1,3.797771309566462e-12,18724528.0,427,360352579.0,1e-14,461,7.802005798697435e-14
0.0002,0.015944976277389097,500,557,6,9418.0,1,6,1,4.149143746805034e-12,18724528.0,413,572623332.0,1e-14,445,1.239788700591885e-13
0.0002,0.015944976277389097,500,523,6,8050.0,0,13,1,3.580801424884292e-12,18724528.0,363,409222256.0,1e-14,396,8.860084817841818e-14
0.0002,0.015944976277389097,500,581,6,7027.0,0,11,1,3.1776142625165245e-12,18724528.0,390,371320669.0,1e-14,425,8.039476283904189e-14
0.0002,0.015944976277389097,500,-1,6,5504.0,0,10,1,2.339649857762428e-12,18724528.0,442,334811245.0,1e-14,489,7.249009517867528e-14
0.0002,0.015944976277389097,500,526,6,6574.0,0,11,1,3.2554776278595828e-12,18724528.0,361,412037079.0,1e-14,399,8.921028645215696e-14
0.0002,0.015944976277389097,500,577,6,6058.0,1,11,1,3.6032955428127687e-12,18724528.0,411,557189008.0,1e-14,444,1.2063717938276388e-13
0.0002,0.015944976277389097,500,682,6,5045.0,1,4,1,3.7676533147169134e-12,18724528.0,431,611382178.0,1e-14,483,1.323705608327635e-13
