Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,ChargeMax
0.0002,0.018739975208964935,500,576,4,12586.0,0,12,576,3.010213260516799e-12,6241.0,162,129594953.0,2.80586468284419e-14
0.0002,0.018739975208964935,500,558,4,12604.0,0,15,558,3.011771601888135e-12,6241.0,159,162945768.0,3.527944299266988e-14
0.0002,0.018739975208964935,500,525,4,5238.0,1,12,525,3.266208505830632e-12,6241.0,177,9054797656.0,1.960457283646746e-12
0.0002,0.018739975208964935,500,-1,0,3609.0,0,9,789,9.314642554736274e-13,6241.0,175,31603203.0,6.842420102768632e-15
0.0002,0.018739975208964935,500,615,4,11263.0,0,9,615,3.0065160709105557e-12,6241.0,192,118314906.0,2.5616400061461513e-14
0.0002,0.018739975208964935,500,569,4,11439.0,1,9,569,5.433930487924441e-12,6241.0,174,11632699218.0,2.5185996172193085e-12
0.0002,0.018739975208964935,500,-1,0,11091.0,0,8,875,2.8199094959491293e-12,6241.0,174,118809054.0,2.57233882110153e-14
0.0002,0.018739975208964935,500,545,4,10134.0,1,9,545,5.23008133009736e-12,6241.0,152,11274566720.0,2.4410602297157767e-12
0.0002,0.018739975208964935,500,646,4,11279.0,1,9,646,4.6036294944457685e-12,6241.0,168,8210317302.0,1.7776185583883366e-12
0.0002,0.018739975208964935,500,497,4,4956.0,1,7,497,3.3192928549319563e-12,6241.0,160,7544101810.0,1.6333760183129925e-12
0.0002,0.018739975208964935,500,650,4,11158.0,0,5,650,3.005829371572918e-12,6241.0,204,156685613.0,3.392405472970022e-14
0.0002,0.018739975208964935,500,531,4,7672.0,1,14,531,3.2417338870996648e-12,6241.0,156,1131935765.0,2.4507579290234555e-13
0.0002,0.018739975208964935,500,487,4,7312.0,0,11,487,3.0627068384325417e-12,6241.0,149,313852080.0,6.795221932054635e-14
0.0002,0.018739975208964935,500,-1,0,9209.0,0,5,1012,2.3358307215240273e-12,6241.0,184,94653136.0,2.0493382286488283e-14
