Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,ChargeMax
0.0002,0.020887235167444607,500,-1,0,1814.0,0,7,1213,1.517835537275728e-13,6241.0,376,3460059.0,7.491385369503691e-16
0.0002,0.020887235167444607,500,-1,0,1336.0,0,8,1216,2.2159475525937923e-13,6241.0,315,6698911.0,1.4503834719872507e-15
0.0002,0.020887235167444607,500,-1,0,686.0,0,11,1218,1.7253229111906967e-14,6241.0,529,510498.0,1.1052809354871972e-16
0.0002,0.020887235167444607,500,-1,0,1140.0,0,11,1164,1.2536193245680553e-13,6241.0,393,3591494.0,7.775955729731862e-16
0.0002,0.020887235167444607,500,-1,0,1349.0,0,12,1281,1.5975525017335563e-13,6241.0,363,3802366.0,8.232515405632763e-16
0.0002,0.020887235167444607,500,-1,0,1459.0,0,12,1233,1.9428884407061113e-13,6241.0,307,4911393.0,1.063367349056269e-15
0.0002,0.020887235167444607,500,-1,0,2245.0,0,9,1274,4.0920923714821175e-13,6241.0,344,8275704.0,1.7917754543475475e-15
0.0002,0.020887235167444607,500,-1,0,1639.0,0,15,1164,8.722484986353632e-14,6241.0,354,2011852.0,4.355867526653952e-16
0.0002,0.020887235167444607,500,-1,0,2315.0,0,8,1297,4.3349639949811635e-13,6241.0,345,14055528.0,3.0431670910770454e-15
0.0002,0.020887235167444607,500,-1,0,1154.0,0,18,1143,1.9430141292864134e-13,6241.0,310,4944010.0,1.0704292666882259e-15
0.0002,0.020887235167444607,500,-1,0,1334.0,0,7,1180,2.366803532523012e-13,6241.0,358,6131954.0,1.3276314213737297e-15
0.0002,0.020887235167444607,500,-1,0,921.0,0,12,1167,1.6919237257974586e-13,6241.0,368,4979407.0,1.0780930830544877e-15
0.0002,0.020887235167444607,500,-1,0,573.0,0,8,1219,1.684998811575967e-13,6241.0,404,4195413.0,9.083502786289365e-16
