Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.015732329025411388,500,-1,6,32.0,0,7,1,1.55048031405392e-14,18724528.0,54,27033647.0,1e-14,-1,6.945573854270422e-15
0.0002,0.015732329025411388,500,-1,0,2602.0,0,3,1024,1.1590145386800452e-12,18724528.0,433,42671468.0,1e-14,-1,9.238813877753096e-15
0.0002,0.015732329025411388,500,-1,0,29.0,0,1,508,9.514587856046963e-16,18724528.0,-1,50932.0,1e-14,-1,1.1027304437281624e-17
0.0002,0.015732329025411388,500,-1,6,31.0,0,10,1,1.4110876254257442e-14,18724528.0,42,22618289.0,1e-14,-1,5.934531207665873e-15
0.0002,0.015732329025411388,500,536,6,7818.0,0,13,1,3.714028952680172e-12,18724528.0,377,352302243.0,1e-14,424,7.627707703404878e-14
0.0002,0.015732329025411388,500,476,6,6513.0,1,12,1,3.013007127863948e-12,18724528.0,367,1060237080.0,1e-14,400,2.2955228651642406e-13
0.0002,0.015732329025411388,500,-1,6,4223.0,0,6,1,1.8284542016937157e-12,18724528.0,433,416165507.0,1e-14,558,9.010413378592354e-14
0.0002,0.015732329025411388,500,-1,6,4395.0,0,11,1,1.9201370794859865e-12,18724528.0,373,374894509.0,1e-14,420,8.116853613854192e-14
0.0002,0.015732329025411388,500,-1,0,23.0,0,4,451,3.7167225192325223e-16,18724528.0,-1,21394.0,1e-14,-1,4.63202213011865e-18
0.0002,0.015732329025411388,500,-1,6,5795.0,1,6,1,2.5669016277759943e-12,18724528.0,426,591180008.0,1e-14,479,1.2799658221649615e-13
0.0002,0.015732329025411388,500,-1,6,4424.0,0,3,1,1.9537582078926554e-12,18724528.0,392,221952237.0,1e-14,441,4.805495342681777e-14
0.0002,0.015732329025411388,500,-1,6,4951.0,0,7,1,2.3510767582226978e-12,18724528.0,405,400281620.0,1e-14,448,8.666510807327958e-14
0.0002,0.015732329025411388,500,452,6,8248.0,1,8,1,4.533710801594387e-12,18724528.0,345,1039358858.0,1e-14,371,2.2503193565442857e-13
0.0002,0.015732329025411388,500,505,6,6185.0,1,9,1,3.9812600116279e-12,18724528.0,375,610871728.0,1e-14,405,1.3226004313171062e-13
