Dx,Dt,iNstep,thrCrossTimeStep,avalStatus,computeTime,streamer,nCluster,size,finalChargesTot,ElecThr,ElecThrReachedTime,ElecMax,InducedChargeThr,InducedChargeThrTime,ChargeMax
0.0002,0.016585543392311382,500,-1,0,3209.0,0,7,1090,1.0551944300692364e-12,18724528.0,537,47035833.0,1e-14,588,1.0183744010683605e-14
0.0002,0.016585543392311382,500,-1,0,2804.0,0,8,1152,1.1829280130667992e-12,18724528.0,587,37503335.0,1e-14,-1,8.119859665011374e-15
0.0002,0.016585543392311382,500,673,6,10973.0,1,13,1,4.350841815335833e-12,18724528.0,482,769416629.0,1e-14,522,1.665866529311626e-13
0.0002,0.016585543392311382,500,-1,0,561.0,0,5,893,2.4549174628122507e-13,18724528.0,-1,9392372.0,1e-14,-1,2.033545618318536e-15
0.0002,0.016585543392311382,500,849,6,9542.0,1,8,1,3.573747283870585e-12,18724528.0,544,639991832.0,1e-14,592,1.3856484663546663e-13
0.0002,0.016585543392311382,500,-1,0,3061.0,0,9,1172,1.2768476890195504e-12,18724528.0,554,40521019.0,1e-14,-1,8.773219442037867e-15
0.0002,0.016585543392311382,500,-1,0,2241.0,0,8,1113,9.58805547482458e-13,18724528.0,564,34114087.0,1e-14,-1,7.386052441469242e-15
0.0002,0.016585543392311382,500,959,6,9177.0,1,7,1,3.466455480735541e-12,18724528.0,538,671722063.0,1e-14,618,1.454347696132071e-13
0.0002,0.016585543392311382,500,742,6,9467.0,1,10,1,3.656723968191601e-12,18724528.0,513,485482020.0,1e-14,554,1.0511187531152207e-13
0.0002,0.016585543392311382,500,-1,0,1162.0,0,5,999,3.805216219476755e-13,18724528.0,-1,14397503.0,1e-14,-1,3.117208213258373e-15
0.0002,0.016585543392311382,500,-1,0,2104.0,0,6,1072,7.129975811435673e-13,18724528.0,565,27413761.0,1e-14,-1,5.9353626073564354e-15
0.0002,0.016585543392311382,500,-1,0,3595.0,0,10,1155,1.1677642476977131e-12,18724528.0,576,38482693.0,1e-14,-1,8.331900794735072e-15
0.0002,0.016585543392311382,500,-1,0,1862.0,0,6,1013,6.796469581526728e-13,18724528.0,512,22056495.0,1e-14,-1,4.775459145220686e-15
0.0002,0.016585543392311382,500,801,6,9862.0,1,14,1,3.688879134125052e-12,18724528.0,503,717751827.0,1e-14,543,1.5540068928658e-13
0.0002,0.016585543392311382,500,-1,0,3479.0,0,12,1127,1.32968830161003e-12,18724528.0,497,39232865.0,1e-14,-1,8.494320786573684e-15
0.0002,0.016585543392311382,500,-1,6,6346.0,1,9,1,2.677313033295592e-12,18724528.0,537,731694612.0,1e-14,945,1.584194463528362e-13
0.0002,0.016585543392311382,500,-1,0,205.0,0,7,726,3.7285183271077163e-14,18724528.0,-1,1309155.0,1e-14,-1,2.834455890322277e-16
0.0002,0.016585543392311382,500,-1,0,1730.0,0,7,997,5.774947745886635e-13,18724528.0,-1,17877954.0,1e-14,-1,3.870761828982109e-15
0.0002,0.016585543392311382,500,-1,0,2317.0,0,10,1069,7.019714049416451e-13,18724528.0,610,27924196.0,1e-14,-1,6.045877060753982e-15
0.0002,0.016585543392311382,500,-1,0,2179.0,0,11,1075,7.571326424324469e-13,18724528.0,637,19236291.0,1e-14,-1,4.164855829363477e-15
0.0002,0.016585543392311382,500,-1,0,7055.0,0,10,1332,2.826186686157643e-12,18724528.0,544,93917395.0,1e-14,595,2.0334086755309644e-14
0.0002,0.016585543392311382,500,786,6,9224.0,1,10,1,3.563790217954388e-12,18724528.0,524,571978031.0,1e-14,572,1.2383915572280514e-13
0.0002,0.016585543392311382,500,779,6,9331.0,1,9,1,3.8779390476779746e-12,18724528.0,500,980046163.0,1e-14,542,2.1219012412610413e-13
0.0002,0.016585543392311382,500,-1,0,714.0,0,4,949,1.6810930495520943e-13,18724528.0,-1,5509136.0,1e-14,-1,1.192784886876383e-15
0.0002,0.016585543392311382,500,-1,0,6963.0,0,10,1343,2.6620991397214174e-12,18724528.0,524,79797679.0,1e-14,569,1.7277022298780228e-14
0.0002,0.016585543392311382,500,-1,0,5724.0,0,5,1327,2.1972597961443663e-12,18724528.0,577,69315663.0,1e-14,620,1.5007557491812954e-14
0.0002,0.016585543392311382,500,-1,0,2003.0,0,4,1041,7.571972792116698e-13,18724528.0,591,33682362.0,1e-14,-1,7.292579516624635e-15
0.0002,0.016585543392311382,500,864,6,7506.0,1,8,1,3.0278710348614686e-12,18724528.0,546,563676551.0,1e-14,587,1.220417994980348e-13
0.0002,0.016585543392311382,500,-1,0,6319.0,0,6,1446,2.5353228285954724e-12,18724528.0,538,59482664.0,1e-14,611,1.287861157363803e-14
0.0002,0.016585543392311382,500,-1,0,4418.0,0,4,1267,1.3941369831486657e-12,18724528.0,634,41052452.0,1e-14,-1,8.888280179472452e-15
0.0002,0.016585543392311382,500,687,6,10383.0,0,9,1,4.006682335288265e-12,18724528.0,504,474196562.0,1e-14,542,1.0266845700711316e-13
0.0002,0.016585543392311382,500,-1,0,6939.0,0,8,1322,2.291245783800294e-12,18724528.0,562,70586073.0,1e-14,616,1.5282614387873717e-14
0.0002,0.016585543392311382,500,-1,0,2895.0,0,10,1215,9.825356796175541e-13,18724528.0,646,34259943.0,1e-14,-1,7.417631773048683e-15
0.0002,0.016585543392311382,500,-1,6,7061.0,1,10,1,2.991951131128062e-12,18724528.0,540,621734551.0,1e-14,597,1.3461195659022994e-13
0.0002,0.016585543392311382,500,-1,0,929.0,0,6,948,2.9886055445646475e-13,18724528.0,-1,11593014.0,1e-14,-1,2.510007357332679e-15
0.0002,0.016585543392311382,500,-1,0,346.0,0,5,870,1.2049115918284236e-13,18724528.0,-1,4406462.0,1e-14,-1,9.540445685485129e-16
0.0002,0.016585543392311382,500,-1,0,4132.0,0,9,1324,1.455940186812677e-12,18724528.0,675,45992929.0,1e-14,-1,9.9579445151433e-15
0.0002,0.016585543392311382,500,928,6,9585.0,1,8,1,3.4369228246107278e-12,18724528.0,588,706595199.0,1e-14,632,1.5298516400876832e-13
0.0002,0.016585543392311382,500,-1,0,2439.0,0,3,1180,9.855348026604926e-13,18724528.0,626,40603505.0,1e-14,-1,8.791078513619858e-15
0.0002,0.016585543392311382,500,1013,6,9514.0,1,5,1,3.671757383945875e-12,18724528.0,587,773169759.0,1e-14,632,1.6739924436881848e-13
0.0002,0.016585543392311382,500,-1,0,5466.0,0,15,1400,2.017290678311886e-12,18724528.0,634,44299935.0,1e-14,-1,9.591393815220047e-15
0.0002,0.016585543392311382,500,839,6,8990.0,1,13,1,3.8069407314484835e-12,18724528.0,517,791186395.0,1e-14,558,1.7130003228422891e-13
0.0002,0.016585543392311382,500,-1,0,6532.0,0,7,1370,2.491409460683605e-12,18724528.0,546,60347387.0,1e-14,606,1.3065833040985069e-14
0.0002,0.016585543392311382,500,897,6,8966.0,1,7,1,3.7212394236829815e-12,18724528.0,530,758596960.0,1e-14,599,1.6424408275968643e-13
0.0002,0.016585543392311382,500,-1,0,6978.0,0,12,1454,2.672208223606867e-12,18724528.0,534,74096285.0,1e-14,603,1.6042611567709566e-14
0.0002,0.016585543392311382,500,-1,0,2080.0,0,6,1123,7.599084513019949e-13,18724528.0,606,31913256.0,1e-14,-1,6.909549782001582e-15
0.0002,0.016585543392311382,500,-1,0,5660.0,0,6,1269,2.3364847379768988e-12,18724528.0,521,83447372.0,1e-14,573,1.8067218556803e-14
0.0002,0.016585543392311382,500,-1,0,2337.0,0,4,1122,8.788582643088426e-13,18724528.0,622,43745936.0,1e-14,-1,9.471447305541465e-15
0.0002,0.016585543392311382,500,711,6,9432.0,1,9,1,3.8497665073193174e-12,18724528.0,490,637083144.0,1e-14,526,1.3793508561903186e-13
0.0002,0.016585543392311382,500,-1,0,6869.0,0,9,1281,2.5479886603061175e-12,18724528.0,473,65275461.0,1e-14,543,1.4132811998957507e-14
0.0002,0.016585543392311382,500,-1,0,27.0,0,3,341,2.0902340865939745e-17,18724528.0,-1,1143.0,1e-14,-1,2.474713141406757e-19
0.0002,0.016585543392311382,500,847,6,8582.0,1,12,1,3.2475706560962178e-12,18724528.0,535,805558146.0,1e-14,577,1.7441166492331255e-13
0.0002,0.016585543392311382,500,741,0,9159.0,0,11,1347,3.182089819988116e-12,18724528.0,486,108957378.0,1e-14,533,2.3590398529293392e-14
0.0002,0.016585543392311382,500,-1,0,5172.0,0,4,1272,1.8455718658898302e-12,18724528.0,541,50866381.0,1e-14,612,1.1013097245538319e-14
0.0002,0.016585543392311382,500,-1,0,3214.0,0,7,1152,1.2081301894504565e-12,18724528.0,552,37400438.0,1e-14,-1,8.09758140095964e-15
0.0002,0.016585543392311382,500,897,6,9046.0,1,7,1,3.8471488404138786e-12,18724528.0,572,797682615.0,1e-14,612,1.7270653105968572e-13
0.0002,0.016585543392311382,500,-1,0,3416.0,0,7,1274,1.4417057489756615e-12,18724528.0,595,51385322.0,1e-14,670,1.1125453335854571e-14
0.0002,0.016585543392311382,500,-1,0,7200.0,0,10,1541,2.8951927628272484e-12,18724528.0,534,70038732.0,1e-14,584,1.5164109404012765e-14
0.0002,0.016585543392311382,500,727,0,3052.0,0,12,1550,3.5362310710802883e-12,18724528.0,506,109833096.0,1e-14,550,2.378000052778565e-14
